B1_sleep_hours,B2_study_consistency,B3_social_activity_freq,B4_screen_time_hours,B5_routine_irregularity,stress_level
8.172246509965916,3.0041637773675065,3.8449247189884397,4.407497796355767,1.0,low
6.992436601889925,2.28456280173454,2.964008852263828,6.8871102627566305,2.9302400128137807,moderate
7.279886199018653,4.340640535619218,3.3916669264946524,2.9191638421127886,2.2646968223192228,low
6.569514724238031,2.3636522530789086,1.0,7.064297231027105,4.624365701768245,high
5.103059224835194,2.615074367530292,2.755543927893212,5.304386700610275,3.234897622408864,moderate
5.854619061732125,2.600473373327738,2.176985475165478,7.834712081639726,2.1560996237926604,moderate
7.157337742269514,5.0,4.329795405379951,3.3006105896603213,1.2594618028172548,low
4.80371959438938,1.030889251362801,1.0,8.213360061480065,4.013438624000092,high
6.188073477463776,3.776105981075622,3.9079806127413335,6.189169246936274,2.402585863894916,moderate
6.057352697212817,2.5190286955389296,2.58651874690083,6.820609826487292,3.045239725887637,moderate
8.005030580670832,4.707950391506042,3.8780790863365295,4.042122321129181,2.710075594283549,low
6.023338112510862,3.3058924246656707,3.485709738809181,8.218797932544666,2.781342949161455,moderate
3.140291593949227,1.0,1.4735686125539427,10.070740222457523,3.88259252828999,high
5.100194110472584,1.8047964177292881,1.6277219654889723,9.812609465502078,3.8704855337312596,high
7.877230818036111,4.740110738411978,3.5145456847994034,2.3178103612270085,2.393131945479189,low
5.643639270227683,1.322592694997648,1.0,9.01212452649734,3.780581091470941,high
5.751470343217229,1.3980029418730666,1.179193510141695,8.457926197823769,4.5864463440616525,high
5.747379975854005,2.4311129163165117,1.1312853843117965,13.082130666263078,3.9431635937356018,high
5.760140224316365,2.584839782295234,3.220671499289928,6.1164705975789655,2.2814470265795057,moderate
8.202760241045818,4.793750360756912,3.570216239024972,5.136114454502838,1.0827846154211382,low
5.236610302982623,1.640161754884495,1.6515994390031294,11.772044668459367,4.360784233091958,high
6.365868772103473,3.5273724166205356,4.692789575095571,4.736895595083152,2.5010863364001743,moderate
7.194609684801336,3.4490116715363164,3.635073956953901,4.382699710914048,2.2775031931318646,low
7.23209197601138,4.430036318612097,3.987706021465788,3.6572325394321035,1.8584480477746692,low
7.422170721269208,4.357221487244629,4.50699787421936,3.359743776309771,1.7919505278451149,low
7.122780154040041,5.0,4.202241667018095,1.8483350011064625,1.3143082086643403,low
5.628397424781098,3.8475078419766033,3.7108108440564216,5.799006013794118,2.6798882845902723,moderate
3.874346183152857,1.471797167493003,1.1644850675877165,12.894679976105504,4.10785555461914,high
7.552824558048973,5.0,3.003385895220658,4.16669850638015,1.6884259936883708,low
7.17125821533301,4.254912106903925,5.0,4.019113342071383,1.6095368670973909,low
5.510503550592891,2.063278246686672,4.2076482786803595,7.791057107157168,2.6539809066434987,moderate
4.966961975926269,1.7307990031155984,2.0178471344936617,10.078900711367973,4.360085747476045,high
6.632489542213307,4.085193607982964,2.5183418857206283,3.2170047653901768,2.6407117650203378,low
5.478498077647362,2.6383683821818664,3.646485197897764,5.766077885751702,3.1106200243053985,moderate
5.121415808644189,1.5615099990423413,1.5236480146088276,11.258694390056498,5.0,high
4.980765267548337,1.0,1.4356049410617981,11.479280866947951,4.433279345529671,high
6.136390349261826,3.784947964127946,2.1685222032732643,6.117203875967845,2.5523301102343643,moderate
5.829509385310075,1.4388670109689867,3.828956061658862,7.906063665513386,3.1660918375984926,moderate
4.925200565785433,1.6519057226930487,1.441845909905054,11.419567648550673,4.422608612325372,high
8.763273005128347,4.838310919640615,3.234570040676612,5.082815837289675,2.1336451642938905,low
4.561175902517171,3.65310731691617,1.6420813110196766,6.910836368770573,5.0,high
6.1165818138704555,2.548703479159488,1.6924830887111573,5.59454129406798,2.659366714048379,moderate
6.604181804263475,2.3437577629699975,2.8648756122203025,5.720182206450999,2.075559302241551,moderate
6.842890656620491,2.956209938405225,4.445834398360547,4.858681486615097,2.3172000302472804,low
9.824053735392326,4.624109784539431,3.5049148290339756,4.722852431890114,1.6160606272277653,low
4.629678873088447,2.989356180087354,1.0,9.647483372042933,3.076833696056555,high
3.737465094221858,1.9448712957614576,2.0333210253798746,7.604055666745258,3.746100925583084,high
7.613940588856452,4.532469900794456,4.585065527420036,2.3003453255967425,1.4258395864450724,low
6.343153716489236,4.649660339836644,3.991540744448213,1.5138855881777795,2.042372412441367,low
5.491121304028287,3.9541312833730675,3.14728449566215,3.5861464774777843,3.2144189832934043,moderate
6.487148410975686,3.235206562419454,3.4494196796858434,4.930487369997168,2.2737607633303267,moderate
6.753105855992098,4.512700353439268,4.734421535008945,3.503591949439947,1.6493384471778525,low
7.557703606171096,4.029069560170456,3.8525169899457903,2.2459475484964373,2.139276251501456,low
5.845378112820158,3.0338469403017423,2.07439261759124,3.8171564440891674,2.9069218262805596,moderate
7.161361350364677,3.9169343798169987,4.666437557197923,5.653244065520431,1.5632562888783639,low
4.614198817430514,2.4475893938592725,1.0,10.80833857002066,4.021352908461291,high
7.857224940823955,3.3523404696645804,3.702658390544836,2.920651809530426,2.2945197718775177,low
6.724456049040598,3.1317509563079664,2.9742537372776603,4.721967494044242,2.433346272958145,moderate
4.434479719076113,1.3202055466214135,1.4427374663532226,8.33588210908577,4.556581731327847,high
5.029573839480983,1.2477265462504201,1.4025677967710704,10.69495489701487,3.697667118393188,high
5.291214383864958,1.0,1.7690851292101313,8.525434969882687,4.808723973698405,high
6.419673314074985,3.298753760561627,2.315761179898381,5.332272861070617,3.253480454542336,moderate
5.740540374516324,3.6953697494261397,2.773925523213511,7.672567170673403,2.8232587472030333,moderate
6.150132452833576,4.621172175732762,3.421306467158174,3.3683189820437796,1.9545842525526964,low
8.122233548343159,4.463452007357746,4.164693278111784,3.976439960018589,1.5065535191286459,low
4.402755918870645,1.0,1.2181023700910476,6.234625838963968,4.444252812476854,high
7.685729058453376,4.448334171223616,4.120372232705942,4.9403675099111855,1.4814140972665713,low
6.967592234169045,4.2432201439395465,5.0,4.0889200507925825,2.8101517257228137,low
6.632097106344581,2.864127249273517,3.5479234470710086,8.368671787745695,2.241341783293672,moderate
7.807960772884691,5.0,3.6106656288056125,4.046028464417024,2.5971786401096617,low
3.568851950356323,2.4488248763622877,1.0,9.468387424262637,4.071740343410792,high
7.234175565482269,3.396022495074201,2.6669498289694786,5.88572156642002,3.759095967292996,moderate
5.4188872360581115,2.4385873117483094,2.1610652566136705,7.329440238497417,3.4026038494747795,high
5.585113811965591,1.343481152971094,2.1198197409910238,9.314081145024394,5.0,high
7.405089339112094,4.203803437417362,4.042270149897092,2.7960978979149194,1.9747388501084278,low
5.085590898430981,2.719214212005425,3.2679887402797148,5.68829768323833,3.95160229857592,moderate
3.5201534104738803,1.0725790241641646,1.3138695861800334,13.142461903268943,4.409433528834326,high
6.096349316816572,2.517284021865112,2.671691710500918,6.189319408647051,4.398614802934842,moderate
7.62799329085875,3.5148370643145577,4.277893913149188,6.871053033475404,1.9063568201693135,low
3.779606077122244,2.160655102448576,1.1261463519251322,8.413938921852514,4.570652370222293,high
5.473932497384229,1.8393195484980305,1.0835901741012848,9.319135406605785,4.268432744166766,high
4.662092135767607,2.3666495211241636,1.8669652375267731,11.048080665585816,3.974751521683299,high
5.707851643371539,3.0608684583900296,2.0983369779636476,5.953427829334258,3.639586577845881,moderate
7.1990751430159206,3.580642397653298,4.297476128205305,5.267544286627489,1.8544455382513039,low
4.5101245042782745,2.263250669584894,1.8244292609436799,5.583297508161188,3.348237578915162,moderate
5.528400572800693,3.052777737798601,2.553932685399695,4.754584919088402,2.758330235336256,moderate
4.19992423481383,1.8690788205046858,2.0614885011800848,11.913951397316126,4.667826525862472,high
6.812566029693409,4.022057427879175,3.102155744817635,4.889009309625361,1.0,low
8.252451773112972,4.002884866126264,3.560688724494156,5.405931328579115,1.7385619760333422,low
7.024628168449922,1.929304781581054,1.3423164124632994,10.327184755457827,4.019926487173888,high
7.8478128595732946,3.7478834517855732,4.235608188623805,3.5016078161053845,3.1797534558223917,low
6.471931940596079,3.5448377061107914,3.032396845419854,3.271031754670383,2.963389589382955,moderate
5.691789431609316,3.9450496965652384,2.417423544880135,7.646195924320176,2.501228498429354,moderate
4.835381759421867,2.130260106560871,1.9276535384988573,11.765462839323629,5.0,high
5.689295964105048,1.7063861744700113,2.8257638493678683,5.009411019024912,2.6902214418830948,moderate
7.641258686762969,5.0,3.186544341085999,2.600223994058579,2.0343183577917103,low
6.226266262637719,2.7131501653477055,3.499771813910392,5.9448360468971595,2.813016339630168,moderate
4.968129004613174,2.278382048459382,2.9726782047275204,7.091438518006528,3.075699117858585,moderate
6.334694782437727,2.9669387405746264,2.030239157908961,8.460963551049307,3.0055039489092774,moderate
5.902876103152671,2.472214543579496,2.780387550572979,6.131217829255701,2.648772898816174,moderate
5.8384424804874175,3.068248892091686,2.455921421689984,7.4822723226177565,2.5468683483497876,moderate
6.817564857941136,5.0,4.376624107949776,2.208505759617478,1.978506642711333,low
6.562746696939726,4.5975995822312905,4.678298509193101,4.736234483783277,1.4440678890777845,low
8.478033070939224,4.902748256080391,4.188239413375021,3.6430710333528706,2.0465895461405252,low
5.689972660318331,2.8988089479597283,3.032772619168348,7.294720290268936,3.3832556290055864,moderate
7.693997433016977,3.6673826065712642,5.0,3.5037302602227642,1.6743547037762352,low
4.383730754451457,2.1095750860607065,2.083660130080082,13.414108574256517,4.145609268840596,high
5.678998832980317,2.4573134468974858,1.8522172755055744,9.243531291483169,3.6182182822644817,high
5.9740623274039955,1.7630008084760755,2.341469735796485,13.269313890557042,4.437632596895475,high
6.04993742320642,3.3956905285511376,2.9825280688988167,5.927609431555007,3.7069109116903105,moderate
6.017370123899405,2.6476075423417327,2.7335242825851296,6.091147106353182,2.488237309324637,moderate
5.015234356170114,1.7773469793308816,2.3796081583321245,9.597623768662729,4.6114617987740925,high
7.546062335846604,2.9581207285427173,2.8082014924035557,6.2748981980730925,2.61332654107037,moderate
8.015151034621486,3.298497926375462,4.265496024055614,4.123592688015803,1.5050066310207093,low
7.369867263564074,4.888687596440138,4.999239698579153,3.544673403705892,1.0,low
7.436225431274881,4.475631463029967,2.4237558965666675,5.077769445807086,1.0,low
5.626172249860409,2.40378127373611,3.534649024104323,6.863579992672326,2.7592470364081056,moderate
6.237420538832232,1.9182862821492705,2.365636965545937,5.366752370940269,2.3728423311609155,moderate
5.006514328012586,2.9270274791958775,1.6820644703900196,8.927951826312745,4.7787155201675615,high
6.611655452468417,4.628637889578395,3.2346732994788323,3.487233588058168,2.2665657181671217,low
7.843005150769291,4.165930083364385,4.008011807364026,3.6324748707346624,1.0,low
4.423558448672571,2.1568141268221104,1.5700567653479724,9.148541324898307,3.5400422381614947,high
6.398148011606993,2.189940529124147,2.153564154046687,5.772541552271568,3.2959606763034595,moderate
3.7875635804080607,2.1157212108743373,1.3322768413916426,9.758659818207287,3.7870091314549708,high
7.110953672741335,5.0,5.0,6.4341561740707,2.0115763223503036,low
8.052388283254215,5.0,4.2445454357923005,2.250094840854474,1.8140131896687333,low
4.4402519493392125,1.0,1.7778298120700529,8.242916754771995,4.533583234662646,high
6.969434088883469,3.2198706879429304,1.9703707936273775,5.9730817266618965,1.7230982748085129,moderate
6.610070822413266,4.948769991035659,3.845322877549552,3.678352514363397,1.0,low
8.186380705005723,4.321383715098716,3.634096912681224,4.60922930862492,2.1901494033470184,low
5.557572523807741,3.3184163628148395,2.181760258191413,5.974127827821439,4.218840098867101,moderate
6.405472640603468,3.6890776864885395,3.2423009618281995,4.283893859937472,2.0018405632139236,low
7.753195409338646,4.159211846409357,3.2944749352635188,1.21024350412968,2.4750263530248153,low
5.1917285614539574,1.6301020026680966,1.0,7.828933618706508,4.505588319516882,high
6.249293389129102,2.3442628553407503,3.899935071257657,6.584759924523494,4.170566089612015,moderate
5.782168776209076,3.876737209429354,3.771616596483872,3.5740455608604416,1.5360073772821747,low
7.884597327124727,4.365764507597133,3.6788116547954894,3.1368562886354643,3.002105646240805,low
4.877628452602505,1.6307913108388743,1.3751265083690454,8.275431175807514,3.654748146028709,high
7.517481716418755,4.9966116793606155,4.4800243246922635,3.1713793933445156,2.025626621773567,low
7.785496847319608,3.985189987155343,5.0,3.0626740972826467,2.3804797637550066,low
5.759116657248043,1.8601017827960842,2.5266696868712035,9.471843313190979,4.017447153613084,high
7.417209385547231,5.0,2.807204996172737,3.3308145230666977,1.9072445779717964,low
6.650068470512349,2.7634438170597173,5.0,3.3934442627449988,1.0516095181834988,low
7.7437736638035455,5.0,4.360787282030568,3.9676300463840026,1.0064753200249927,low
4.604570748231318,1.7702458152708365,1.0,11.1051293913884,5.0,high
5.4189229666060035,3.037079491638965,3.050683321669868,10.560041807650048,3.106499457221636,high
5.107803111678919,1.648366612456165,1.0,8.604479566160299,5.0,high
6.516776893285715,2.651043639431037,1.50058190301988,8.873833140611211,3.405363979898687,moderate
6.840236837790792,3.4421019185520305,2.8592628965129343,7.569652536804561,1.3562801266263125,moderate
8.67064231297565,4.682151011627161,4.197810888043508,0.8837479226126312,1.975760294098375,low
8.452914362471091,4.048489599418222,3.9276059204977565,3.939451517340725,1.5655934384404826,low
5.995630929712558,1.2576724262514751,1.180448741101572,11.118656661930634,4.143147275696177,high
7.686140969083763,4.853530498026476,2.9055654364919183,3.56260798238904,1.678234833794778,low
6.817405319552944,4.3549372939936175,4.849932880249951,3.2073246677871947,2.192795717068672,low
3.8773387250002416,2.445433780496515,1.4526991061586996,10.375395688702945,3.848782766523064,high
5.860605765286498,1.766432740772839,1.6089315251245573,11.59524101842304,4.475087660455785,high
8.695953048987517,4.362205943569036,4.124177280245858,6.191504374883582,1.7768770428939524,low
5.421082273657856,2.3246054570678325,2.694927410684269,11.141903468970982,4.733364488306801,high
8.758683921980193,4.313906035702466,2.6756376226816627,3.3981793620055885,1.6855437237992708,low
5.9793779270803435,3.290389376370916,2.950568695073325,6.801106015519307,3.623621426951132,moderate
4.7101488775540945,1.811394711984065,2.036123718217854,7.809975346734931,4.997477802809197,high
6.849647123751739,3.9943283094813724,4.06932437470504,2.585211850366817,1.1805617882670916,low
5.5015764786943055,1.5851623982572953,1.648364665372313,12.256527813390495,4.447568385637703,high
5.97201132294839,3.470813229679012,1.9881124999631243,7.240652827819207,2.5401228994813985,moderate
3.614767433730348,2.0678766127471127,1.5623159661136268,11.303109029139678,5.0,high
3.451764202148058,2.3336077522634096,1.0,10.876988035739142,4.487523948389548,high
5.089031189441231,3.1413419223839365,2.3686774410778333,6.020968239858805,3.4619375887648585,moderate
7.542524278062294,4.52905675249788,3.5905881055468996,3.005900698778421,1.0,low
4.043145775196588,1.3956889870916638,2.3361645258615633,7.205244468067835,3.8989751900202796,high
6.169806487251365,2.999662141726225,2.0668989975313323,5.539036188573235,1.2830889779395962,moderate
7.022854603556146,3.6773946605772103,2.2441695208108023,3.6593777007455652,2.381278758936249,moderate
6.247539218418535,1.828310681971051,3.0733184524377175,4.828655761968562,2.9696231321658053,moderate
5.236860487978914,3.2850768404088053,2.957008115027116,5.466305815580481,3.647405783541668,moderate
8.197143022358553,3.845337944885337,4.430679736877993,3.903009508319628,1.5527103729258196,low
6.476856374453756,3.396826913935025,2.8891537329595396,7.06483541958578,3.449859332194874,moderate
6.046044943313565,2.662916073884646,2.045691726677401,5.436797546390072,3.346025016926041,moderate
6.003579687213356,3.293201114680384,1.4110997438097028,7.784045045726474,3.2378451013242406,moderate
6.766436312297221,3.244358336241281,2.608407202927562,7.602722866301712,2.946161538053029,moderate
7.286890007992836,4.400577077098629,2.990390605108412,3.064087222917433,1.3652333690893654,low
6.784218384835339,4.76132827527909,3.914120753753411,4.9715515467787394,2.917390536836928,low
4.936386716188739,2.637654941546846,1.7926276054989017,10.009265924244984,3.999871084746242,high
5.043436847499179,1.0,1.4307825713260334,10.923061530439242,4.18022090519342,high
7.22877353927955,4.697711425214444,4.3909842714919565,3.0501902445228684,2.539741160461618,low
3.7812122039307345,1.0,1.841049351591848,8.682596658673363,4.607556996058737,high
8.274622683673185,4.111482791855789,3.7733458069993797,3.98964341225752,1.5106605127782475,low
4.201444451674539,1.0,1.5486356213553114,7.8454221767524635,3.3556846416784687,high
7.055738224944787,3.7406788335421726,4.058786702320118,1.6912092226723432,2.0758235730089925,low
5.293261170873776,1.8133505625797233,2.719655435698654,5.396305490145917,2.981553700643682,moderate
7.197469956768488,4.092233151701125,4.779076124162184,3.4288608247688814,1.8320889760931403,low
6.653875807867099,1.6917802747570867,3.4598155346298545,7.023727515701183,3.4390880365925325,moderate
5.82563206324701,3.2344350156533377,3.1126630606952324,4.91675863100158,2.5094649610020205,moderate
4.482080677355152,2.188568386331737,1.1407028193746507,13.375916641733593,4.480368884058722,high
5.231721477537777,1.6912613792719793,1.1009432954423142,5.6302171476868565,3.980048690390382,high
5.722281060375695,1.6611319213867255,2.1035208130913583,10.198047125172582,3.6915584842688323,high
7.467389979091653,3.622745330195024,5.0,3.407172584214975,2.3757543154500445,low
7.728660911682034,5.0,3.088143518215875,5.222360187974528,2.6841668353518573,low
6.051786338218924,3.0554124229526747,2.604226218206975,4.874278151018029,3.126518761252852,moderate
6.787945823592959,3.006591308116515,2.5674820291126963,6.742526286178362,3.3885444618370113,moderate
4.764963719563643,1.085793907098978,2.5985399508985827,7.861180265025818,4.111038015545713,high
7.625638853956276,4.430026267909483,3.3748085648905963,4.025014698343844,1.7345129090631994,low
8.168088996731663,3.6671196877598087,3.3539794906733125,0.9704559898670686,1.937262017357363,low
3.6358456265954615,2.096059192910217,1.514776235060236,8.159169311318903,4.501748947811422,high
7.731295518951987,4.421013967620395,5.0,1.4318439111134986,2.3803795415056634,low
5.944171284120043,3.4032685890578622,2.047099399699889,4.92414048704494,3.0683251164852074,moderate
4.396010141747653,2.7367119199058894,1.0195059535748594,11.127483756192328,4.268106107158144,high
5.794362975414953,4.4171531123573065,3.2855638863406638,4.338279614445806,2.063394617633337,low
6.137475718109486,2.858499453711491,3.0914577036972686,8.954889373773206,1.8938715495247742,moderate
5.45268436166858,2.3545584248128604,2.2306267113573264,7.601437674576094,2.613863325029611,moderate
4.759740359230919,1.0891892138026056,1.154791945066156,11.827228865534458,4.15186848650363,high
5.312390258209202,1.7353863674313583,3.1886019773613814,3.580448210142777,3.10542027369891,moderate
7.460059271210998,3.493017826131081,5.0,1.243041886431131,2.5949734076289785,low
4.744635888355826,1.0,1.4170792822039557,10.3936242905721,4.21890783578055,high
6.254384181745843,1.8776457221375213,1.5117559002948375,10.599125868433307,4.326070014610875,high
4.146470037582276,2.9262818851989856,1.769252734500928,9.229713349880418,4.641045714744891,high
6.336684122035841,3.0883933982918825,3.1063589714740143,6.466434909078131,1.8506609013186035,moderate
4.876834243442329,1.8242018433328144,2.3391876419590134,10.672223306344785,4.759205521681771,high
6.840415027447008,4.893187221664018,4.405692799733534,4.6283473578603065,2.1709144287991804,low
7.638070334177695,3.996444909669591,4.141958093828445,3.7721432553309624,2.0187206934199575,low
6.470061934980775,4.104489077171964,4.255832130849984,4.328125309716815,1.9740242378901212,low
5.55205343509762,1.5471976352125805,1.0,9.235571247964101,3.7637461970233166,high
3.023685591232258,2.0907861067870215,1.0,6.948199577575039,4.305307184018167,high
5.743226619855527,1.6331422242072544,1.6478036435605388,10.740366698961143,3.724924536582842,high
5.757788539972208,1.0,1.336321891991866,9.148649617185985,3.367173956152088,high
7.456973959345343,4.241628681079668,5.0,1.8472212133755592,2.9477728846390514,low
7.541973438684995,3.6975219575488847,3.698062393232343,3.938436490476521,1.0,low
6.669859608129589,2.172510449190847,3.3682149969975512,7.881176304840433,2.920739272312125,moderate
6.732893919336801,3.781545706019834,4.169151165173726,4.1352960885508665,1.0,low
6.548989556541719,5.0,4.537122068322859,3.5432719121573544,1.0,low
6.036112123901962,3.7330371997305556,2.233611810541272,8.014857735967864,1.959233101837683,moderate
8.121870060849396,4.015750068999254,4.009789655305704,3.6327357470944133,1.7314740649332978,low
5.970886198821483,3.522493662219983,2.4906629880442166,6.643854829889177,2.2739682901865796,moderate
5.155628537128552,2.805956878947418,1.0,9.986640713897883,4.62309871218465,high
8.878932576626639,4.851172202667546,3.477731220343241,2.7846933204126003,1.396852785792194,low
7.076405832748958,4.318674049165112,3.1488763531271085,2.2747458071860134,2.9017355038380117,low
7.7873509427294785,1.9138720073479103,3.0267931793905007,4.764302930658535,3.068279739204178,moderate
8.54480139336546,4.333847845575165,3.964162021728382,3.7925029764819773,2.535620345946408,low
5.762777614249375,3.2654727629818265,1.599859873152715,7.274248133173368,2.3327734473844792,moderate
4.376260508002018,1.7559128030457598,1.0,8.210531554211693,4.053795561129032,high
4.356977620111152,2.269276943456844,1.2115538765790297,10.624840734472658,3.8487782478086245,high
4.8466488890935615,1.5954620523329897,3.3071766369445834,10.439612258791744,5.0,high
3.6971473804778023,1.0,1.7969643772486183,10.016933212700641,5.0,high
5.618243641992489,2.3178554721665448,1.4087961456539175,7.885359453813053,3.461401671432893,high
5.830101708219132,2.6038199303868064,3.0834876232472737,7.20949121490976,4.098572573253939,moderate
4.133535761548992,1.9854014136514206,1.1466119701448845,9.453693228296377,4.33545599981501,high
7.6749508773832105,2.9620570339171546,3.900597749914735,3.0731620213147584,1.8407919756306534,low
5.71527934341407,2.014053774185015,2.2892454098936454,8.206191248203911,4.201093371052141,high
8.286191608818447,3.692603380339592,4.5985135270080955,3.9934063016191557,1.4957368317430548,low
5.573141452359962,1.6469014949871275,1.89273000521174,6.998071810330961,3.537250504052558,high
7.8568577611856645,3.955753058189805,4.951454420206928,2.1624596443184876,2.2974726426396317,low
7.795000627265999,4.239927489515523,4.49967409553768,5.223562107875949,1.0,low
4.606984517394774,4.0663097041546346,2.9954690877534933,7.07083720515693,4.13275438291768,moderate
8.043130850457516,3.251043360327635,4.115073492084112,3.9594628836620593,1.6970612938701912,low
4.29854652565221,1.8470700784667469,1.794231337347439,7.232785739035222,4.5586326955597904,high
4.101173032666472,1.2923387182936015,1.301965178323777,10.10116847617977,3.849581238097503,high
6.288617697194385,3.0955786702977846,3.0564330535550304,5.117326891342423,4.166758675356137,moderate
6.151112277444489,1.6121076366550315,1.2234536552733826,8.99420020485042,4.62550926612133,high
5.149531418052713,3.102375047123876,3.6646731718171903,4.711561789736445,3.183348115141488,moderate
7.86353627057149,3.5567201871438847,3.1796198849694437,4.259429497528767,1.9979661231943588,low
5.989464790607286,3.491258370208465,3.0161594937937157,5.524568178659928,4.434133626391082,moderate
7.682582664111124,3.93447857286469,4.0203769626036685,3.1758138447954845,1.253133826117626,low
7.925847348442679,3.256775846608056,3.7118531744486534,3.296336244295546,2.2372285404446077,low
4.736355967447984,1.0,1.9134161283006812,11.787659923952669,4.306148010410139,high
6.881673350202116,2.3028393561719476,2.736865310635828,3.891497335120728,3.1384033814283754,moderate
3.5353520753907355,2.420285664839386,1.0,10.101711354113235,3.493458161789961,high
5.541845153751998,3.1739312855510406,3.223495362975211,5.086418552232435,2.6747976578844175,moderate
7.270093310760659,5.0,2.1290158968279433,0.9830588508678302,2.2472993439149898,low
6.827874818429978,4.387205682930746,3.2206283706547065,3.3945479091012554,2.1423222216830915,low
2.3255081525653,2.2304090745652063,1.8504224818190975,7.679849607419698,4.292782048060632,high
5.1824805040478585,2.361316352324297,3.034529657276189,4.820097242069219,2.743461381244725,moderate
5.710923694810619,3.477926418311998,2.481163125801628,6.610168857507007,3.3433454521123647,moderate
4.518261942666415,2.094364141473533,1.7890258216697026,9.349406296691491,5.0,high
4.219625724026403,2.0948715539637544,1.5609725963687147,9.79029023672058,2.9881561359897093,high
4.402477385244305,1.4271228194533356,1.460289570330649,8.284211319448136,3.2575468425627334,high
6.6143634543652094,4.014796166672153,2.7493047420423453,2.712734076030839,1.0,low
4.01154648230048,2.6174749464001277,2.154819518061875,8.181429601177593,4.568985823453827,high
4.267219073043018,2.7409238682382995,1.4465061194544506,9.35880727953104,4.73652021617548,high
4.572240037587999,3.151112649177003,2.495710368393806,6.266118691826689,2.677741806260332,moderate
5.773305422665679,2.2354247899912334,1.6105221410038353,11.19843003266201,4.478759906181049,high
4.35858405537566,2.6287674093353557,1.0,9.139092766290233,4.891704428734427,high
7.223648684431352,2.4509252043122993,2.7393067094105135,6.5901943208810465,4.379798441768903,moderate
4.0633521578306535,2.310516542315516,1.9377147521094347,10.305840460038485,3.8097948095547522,high
9.202775785948132,3.2462595040146187,4.518009965413035,2.9522346269303332,1.0,low
5.238136692434355,1.6311780048565794,1.0,9.83383933099739,4.659750711874226,high
6.160253644236514,5.0,3.2894524659898288,3.6315773054888103,1.024870639060986,low
4.2321345625810824,1.7029673981752518,2.3149561685095397,8.993815322941689,5.0,high
5.782425257439725,1.8337233918534912,1.4971301011073241,10.134378907857469,5.0,high
4.380225144593309,1.9355159017899315,1.2200474786358437,10.023857752316063,5.0,high
7.690188481865822,2.7998303280910175,4.4911645536626965,5.230765749423493,2.282742180950902,low
9.513979230027136,5.0,4.021642094622889,5.62560949072122,2.294656237430988,low
5.161735454770931,1.8993092772100575,1.0699449063474185,7.737405072681181,5.0,high
8.09001245477367,3.9637552966652567,3.96013182115053,4.260692453280491,2.2523130419602095,low
6.232590231329503,3.6161434477923717,2.2621510383164614,8.316981930516125,3.1793508915504907,moderate
5.6678669379667665,2.120288410518275,1.76010659773825,3.775084892350403,3.5059045860136013,moderate
6.976418868044492,2.9428285277916393,1.6738353035110196,3.7165802630297917,3.126320802473548,moderate
7.30851549802158,5.0,3.284403802846869,4.243642358578975,2.5142481379762467,low
7.244263026914159,4.688258213979727,3.2273815115525952,2.1050854638320837,1.9811824455115628,low
6.671476997739351,4.409265536427777,3.7905147072803205,3.255117698673381,2.137363723148696,low
5.204765445458799,2.921984363100906,3.2233541077853975,6.629789471022948,2.410854092429518,moderate
3.585119328933855,2.4293717198168654,3.2437024798649836,12.691085591489717,4.3115964542004335,high
6.524949551661098,4.460930562878189,3.1290558847973915,2.546480653849934,2.191048884841824,low
3.4887131212968585,1.6633406726511943,1.8382189613763882,10.441976996609833,4.031280152934124,high
5.669516712903695,1.0,1.3909783820595567,8.157830224779971,4.5436823528232635,high
7.486559073996569,4.549593145192624,2.820081877830634,3.5839034971937904,3.168979726365637,low
4.1716006862406845,2.263326886411503,1.0,9.342532146147551,5.0,high
7.4088420338761,3.7973158335620516,3.86705331128442,2.11896258897732,1.8159512047956592,low
6.575407878426626,1.9341610221946233,3.2726012619264284,5.436284269299556,3.821081636259078,moderate
6.71051433725741,5.0,4.021759911439807,2.8262203678605395,1.562853512997917,low
6.431202961931614,2.754210642979199,3.3403120046588795,5.093175631424799,3.7116855012712984,moderate
3.3860120316864437,1.0,1.9403024242118165,9.8753529294295,4.536759652822324,high
6.250412349341937,2.155851500638883,2.633094554313788,7.866771562242309,2.9680182786053075,moderate
4.114023662066476,2.2672978302726188,2.2312449316142455,10.565332956490746,3.5845108439305133,high
5.672468811673385,1.4934992645681908,2.410102030757207,8.04710010827336,4.548308431487342,high
5.696272851935125,1.8389658525304455,2.457719184741064,8.336809004148245,4.139373503771515,high
7.685735911701005,4.230685235131297,3.9591121292989224,3.194470196280764,1.287744466447553,low
6.92379474089665,1.4962984399845998,1.9870676125966729,11.664150255610473,4.320506629434744,high
7.202468334942968,4.687560772652187,3.3963774283671198,2.3881602666114192,1.109948703508582,low
5.725349930054551,3.7141834221060703,2.1935087029383924,6.160862018734807,3.004324236225822,moderate
7.3730921303690495,4.121317481877993,4.008015904169458,2.009893365345929,1.6482711322093013,low
5.011607948836498,1.0,1.8822702133421025,10.078560834949734,4.495779366058937,high
3.6283982363278406,2.4020857745265984,1.0,10.38055216224782,4.339589981150947,high
5.657842956940623,3.4601203759974366,3.256078434450771,4.625397231937737,2.2981943993853484,moderate
6.101023148499339,2.5162309075891898,3.4797044351714312,6.402236691687902,2.7616834140497555,moderate
